icao24,callsign,altitude,velocity,heading,latitude,longitude,altitude_rate,heading_change,acceleration,abnormal,s3raphim_anomaly_flag,timestamp
0ae7ca,KL422,24246.0,512.0,356.0,4.2424,12.0498,-973.0,0.0,0.0,1,0,2026-09-10T14:37:34.307674Z
973aba,DL720,31696.0,444.0,32.0,8.7502,10.7119,1509.0,0.0,0.0,1,0,2026-09-10T14:37:34.307680Z
293719,KL525,5.0,25.0,26.0,12.6457,4.6697,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307686Z
838962,SQ716,43.0,6.0,339.0,9.7851,5.6271,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307694Z
0d55f0,UA372,17647.0,392.0,301.0,11.808,11.8511,985.0,0.0,0.0,1,0,2026-09-10T14:37:34.307700Z
d26671,DL661,3.0,10.0,89.0,5.6721,10.6742,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307706Z
9e848d,LH971,28433.0,322.0,176.0,8.3569,4.0186,-942.0,0.0,0.0,1,0,2026-09-10T14:37:34.307713Z
9e2ba6,QR430,18151.0,466.0,229.0,4.9054,8.4933,-582.0,0.0,0.0,1,0,2026-09-10T14:37:34.307720Z
7fa47b,AF559,42.0,11.0,162.0,13.028,13.0307,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307726Z
5c7822,EK890,21407.0,436.0,212.0,6.5218,4.4306,1657.0,0.0,0.0,1,0,2026-09-10T14:37:34.307733Z
55a1ab,DL692,37.0,-20.0,42.0,4.9829,7.415,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.307739Z
8e351c,EK565,27827.0,477.0,202.0,12.4579,11.1496,-650.0,0.0,0.0,1,0,2026-09-10T14:37:34.307746Z
c7bce2,AF102,38.0,23.0,47.0,13.0217,6.1568,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307752Z
0384d6,UA354,28.0,800.0,27.0,5.0184,7.4208,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.307761Z
369e82,EK805,32.0,30.0,310.0,6.7637,4.845,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307768Z
2db3a3,AA462,28.0,12.0,181.0,12.3419,7.3636,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307774Z
19cbdf,BA767,24078.0,480.0,207.0,6.2572,8.0281,-684.0,0.0,0.0,1,0,2026-09-10T14:37:34.307780Z
ced6a3,BA970,50.0,10.0,41.0,7.8266,6.0427,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307788Z
ad1569,KL941,27.0,3.0,189.0,5.6416,9.2917,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307796Z
74942a,DL660,14102.0,479.0,197.0,11.8381,10.8513,-1573.0,0.0,0.0,1,0,2026-09-10T14:37:34.307802Z
3a2275,QR323,24308.0,266.0,111.0,10.7432,5.947,-1245.0,0.0,0.0,1,0,2026-09-10T14:37:34.307808Z
c404e3,AF394,24.0,8.0,310.0,9.9487,7.0694,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307815Z
1458c7,SQ356,37873.0,291.0,287.0,12.3866,7.6947,1617.0,0.0,0.0,1,0,2026-09-10T14:37:34.307821Z
dcf2d4,LH276,15431.0,339.0,193.0,5.4326,13.8189,1488.0,0.0,0.0,1,0,2026-09-10T14:37:34.307827Z
9c135a,SQ997,25788.0,376.0,156.0,12.9797,9.0426,-1619.0,0.0,0.0,1,0,2026-09-10T14:37:34.307834Z
d69ce2,LH156,30.0,24.0,221.0,8.5071,11.7214,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307840Z
09aa90,KL372,18.0,9.0,62.0,9.4045,7.2942,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307846Z
73f6a3,BA215,13266.0,317.0,344.0,11.6172,6.7211,-462.0,0.0,0.0,1,0,2026-09-10T14:37:34.307854Z
1230ba,BA109,13068.0,500.0,279.0,8.7695,2.9908,-1606.0,0.0,0.0,1,0,2026-09-10T14:37:34.307860Z
0a04d2,BA608,29.0,8.0,34.0,7.1536,12.1876,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307866Z
1f7251,AF990,20942.0,513.0,113.0,6.963,12.719,332.0,0.0,0.0,1,0,2026-09-10T14:37:34.307873Z
49f741,AF763,33623.0,390.0,15.0,6.2515,5.2716,-761.0,0.0,0.0,1,0,2026-09-10T14:37:34.307879Z
6d4c6a,KL305,19812.0,311.0,171.0,8.3529,10.8401,1752.0,0.0,0.0,1,0,2026-09-10T14:37:34.307886Z
fe9a02,SQ869,27334.0,390.0,238.0,12.0755,6.9532,1610.0,0.0,0.0,1,0,2026-09-10T14:37:34.307892Z
31e98d,QR672,47.0,25.0,233.0,8.093,7.0418,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307898Z
a0f077,LH957,5.0,1.0,115.0,9.7143,13.3102,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307905Z
2610f3,EK201,41449.0,484.0,195.0,5.5257,7.3121,255.0,0.0,0.0,1,0,2026-09-10T14:37:34.307911Z
262958,QR315,47.0,6.0,313.0,12.8701,5.3891,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307918Z
f1cec8,AA672,3.0,14.0,102.0,4.1662,8.0781,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307924Z
8f5d96,AA187,7515.0,459.0,150.0,4.0689,2.7629,-1450.0,0.0,0.0,1,0,2026-09-10T14:37:34.307931Z
8d5b3c,UA421,40264.0,462.0,233.0,4.4157,9.7779,-319.0,0.0,0.0,1,0,2026-09-10T14:37:34.307937Z
56a724,AF370,21926.0,272.0,257.0,4.0581,12.1367,1251.0,0.0,0.0,1,0,2026-09-10T14:37:34.307944Z
b3489e,SQ218,27110.0,372.0,211.0,8.2927,8.629,1572.0,0.0,0.0,1,0,2026-09-10T14:37:34.307950Z
bb22d1,AA531,36.0,0.0,199.0,11.4593,6.2773,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307956Z
4f9053,BA966,25933.0,350.0,338.0,7.5359,7.6082,-263.0,0.0,0.0,1,0,2026-09-10T14:37:34.307962Z
0293e2,AA551,42.0,27.0,200.0,8.6846,5.2209,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.307968Z
9d366b,BA653,35771.0,457.0,28.0,6.7305,7.261,1022.0,0.0,0.0,1,0,2026-09-10T14:37:34.307975Z
a04c12,SQ115,26966.0,388.0,108.0,6.9299,8.261,228.0,0.0,0.0,1,0,2026-09-10T14:37:34.308999Z
fa230e,UA109,6277.0,328.0,337.0,9.1029,14.164,123.0,0.0,0.0,1,0,2026-09-10T14:37:34.309036Z
2aee00,KL654,22.0,0.0,354.0,8.7315,5.4375,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309058Z
d01266,SQ883,33668.0,364.0,170.0,7.7719,10.6063,-1131.0,0.0,0.0,1,0,2026-09-10T14:37:34.309071Z
02d640,BA528,28.0,30.0,117.0,7.3376,5.6774,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309078Z
6716e8,BA250,7.0,27.0,315.0,9.5183,2.7899,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309084Z
dc8a0b,KL378,14.0,7.0,346.0,5.0871,9.858,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309091Z
a1c5d5,KL290,8798.0,407.0,102.0,5.8761,10.683,1552.0,0.0,0.0,1,0,2026-09-10T14:37:34.309097Z
82cd04,UA267,25.0,20.0,116.0,11.3651,6.6166,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309104Z
f61337,KL454,21.0,18.0,82.0,5.911,2.7205,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309110Z
adb568,QR223,22568.0,293.0,88.0,5.7416,13.0576,-803.0,0.0,0.0,1,0,2026-09-10T14:37:34.309120Z
5d255e,KL859,40604.0,343.0,63.0,12.1848,11.8558,-1411.0,0.0,0.0,1,0,2026-09-10T14:37:34.309126Z
4d7ed7,QR439,37.0,29.0,349.0,12.1347,7.4514,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309133Z
2bd1f9,AA574,24.0,9.0,58.0,8.5488,3.9031,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309139Z
802ad2,AF495,12143.0,355.0,161.0,4.572,5.7254,-1373.0,0.0,0.0,1,0,2026-09-10T14:37:34.309148Z
db416a,EK359,27513.0,444.0,321.0,8.2366,3.2486,-979.0,0.0,0.0,1,0,2026-09-10T14:37:34.309154Z
d52f17,AA141,5968.0,272.0,357.0,7.5877,2.5924,-1963.0,0.0,0.0,1,0,2026-09-10T14:37:34.309161Z
2a6cf3,AA152,38.0,2.0,173.0,7.8167,5.196,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309167Z
6367d9,AA536,20.0,2.0,194.0,6.2588,9.4744,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309174Z
21cc33,DL545,22019.0,491.0,60.0,4.4536,4.1202,1790.0,0.0,0.0,1,0,2026-09-10T14:37:34.309180Z
a320be,AA552,6286.0,293.0,252.0,11.3106,7.8305,-1004.0,0.0,0.0,1,0,2026-09-10T14:37:34.309190Z
105492,EK721,23239.0,263.0,343.0,4.9762,8.5807,-1595.0,0.0,0.0,1,0,2026-09-10T14:37:34.309196Z
9aaae4,AF245,23413.0,388.0,271.0,12.6697,8.0473,-383.0,0.0,0.0,1,0,2026-09-10T14:37:34.309203Z
e72622,LH965,31201.0,321.0,76.0,11.2449,5.2918,-195.0,0.0,0.0,1,0,2026-09-10T14:37:34.309210Z
c6b495,DL777,29648.0,346.0,35.0,6.7257,13.6666,1336.0,0.0,0.0,1,0,2026-09-10T14:37:34.309216Z
409653,AF764,16167.0,306.0,79.0,4.6027,4.6629,-689.0,0.0,0.0,1,0,2026-09-10T14:37:34.309222Z
7893a9,DL706,16127.0,348.0,243.0,11.2215,3.0155,381.0,0.0,0.0,1,0,2026-09-10T14:37:34.309229Z
2db57f,LH940,30207.0,437.0,331.0,4.6349,3.2641,1643.0,0.0,0.0,1,0,2026-09-10T14:37:34.309235Z
5f6e35,UA980,32108.0,297.0,285.0,9.6721,12.8302,-1888.0,0.0,0.0,1,0,2026-09-10T14:37:34.309242Z
906222,KL629,13.0,18.0,217.0,10.7482,8.4095,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309250Z
c90098,AF272,36.0,0.0,204.0,7.4151,11.8091,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309258Z
e9baee,EK300,10.0,30.0,343.0,7.7923,3.1419,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309264Z
f3d242,QR147,10.0,0.0,322.0,11.856,4.2527,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309271Z
9ebd56,KL679,27.0,14.0,269.0,8.1511,7.1128,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309277Z
492376,UA656,5610.0,403.0,95.0,9.4927,3.9381,1273.0,0.0,0.0,1,0,2026-09-10T14:37:34.309284Z
71bdf6,AA278,0.0,22.0,265.0,4.5726,7.216,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309290Z
97e655,SQ293,25.0,0.0,216.0,8.8925,7.0295,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309296Z
3ec527,QR333,21331.0,352.0,137.0,4.6737,8.4456,146.0,0.0,0.0,1,0,2026-09-10T14:37:34.309302Z
6af8da,SQ904,4.0,21.0,1.0,7.8807,8.154,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309308Z
ad14db,AA952,37.0,9.0,63.0,6.5181,3.1665,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309315Z
824ee6,LH429,25.0,3.0,178.0,11.1821,9.4387,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309322Z
75af11,AF891,16200.0,285.0,286.0,4.3747,5.4828,1033.0,0.0,0.0,1,0,2026-09-10T14:37:34.309328Z
c1e225,AF376,5550.0,800.0,193.0,6.9934,10.2938,-1009.0,0.0,0.0,1,1,2026-09-10T14:37:34.309335Z
2e90f8,AA265,12629.0,490.0,187.0,4.0341,8.4015,-406.0,0.0,0.0,1,0,2026-09-10T14:37:34.309344Z
13f688,DL329,39762.0,472.0,258.0,5.994,9.4747,903.0,0.0,0.0,1,0,2026-09-10T14:37:34.309350Z
513ae1,AF510,-500.0,5.0,300.0,10.6875,7.0175,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.309356Z
6ee055,DL480,45.0,23.0,158.0,4.0546,3.0162,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309363Z
572703,,19.0,5.0,146.0,9.8953,4.3757,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.309370Z
2decfd,QR270,10.0,7.0,347.0,4.0634,9.1437,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309377Z
91521c,LH246,33167.0,515.0,277.0,10.1755,6.9288,-9500.0,0.0,0.0,1,1,2026-09-10T14:37:34.309383Z
b4cdc6,SQ905,18.0,8.0,278.0,5.1174,2.559,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309394Z
bbf2fa,QR422,32820.0,434.0,223.0,12.8476,11.0204,-684.0,0.0,0.0,1,0,2026-09-10T14:37:34.309401Z
946323,QR775,21.0,28.0,307.0,4.6661,11.8838,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309407Z
f318b1,LH293,28.0,1.0,230.0,12.3817,10.6793,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309413Z
d70763,UA430,48.0,15.0,272.0,8.3012,11.7136,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309421Z
0a5fdd,AA709,39.0,3.0,49.0,7.4091,9.834,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309427Z
53a7c0,,38370.0,295.0,298.0,12.107,3.7259,-1072.0,0.0,0.0,1,1,2026-09-10T14:37:34.309434Z
305a3f,LH441,10387.0,412.0,124.0,10.9515,13.893,1260.0,0.0,0.0,1,0,2026-09-10T14:37:34.309443Z
d6722c,BA624,27043.0,466.0,345.0,11.3056,2.6965,1864.0,0.0,0.0,1,0,2026-09-10T14:37:34.309450Z
6bff10,SQ603,5637.0,403.0,173.0,11.3508,6.8162,-1068.0,0.0,0.0,1,0,2026-09-10T14:37:34.309456Z
2e78cf,UA740,14192.0,371.0,15.0,10.1633,6.6384,1307.0,0.0,0.0,1,0,2026-09-10T14:37:34.309464Z
9ef4ca,DL541,32.0,16.0,147.0,9.1299,12.8585,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309471Z
07531c,KL909,33706.0,359.0,71.0,6.6242,3.563,1159.0,0.0,0.0,1,0,2026-09-10T14:37:34.309477Z
62c49e,AA882,13.0,2.0,87.0,8.5621,9.7488,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309483Z
f85f4b,DL451,17182.0,341.0,84.0,7.8501,3.3968,-2000.0,0.0,0.0,1,0,2026-09-10T14:37:34.309491Z
d6a2b2,AA598,21213.0,441.0,66.0,12.1819,14.4904,1450.0,0.0,0.0,1,0,2026-09-10T14:37:34.309497Z
6773c5,LH710,19.0,18.0,215.0,6.9467,9.4892,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309503Z
5e0c1d,AA820,15.0,11.0,51.0,13.098,7.8603,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309510Z
efcadc,EK308,4.0,15.0,278.0,8.3146,5.3117,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309516Z
872098,AA503,45.0,7.0,139.0,6.1803,3.9456,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309522Z
7020bb,AF446,20395.0,403.0,177.0,5.2844,13.474,-380.0,0.0,0.0,1,0,2026-09-10T14:37:34.309530Z
6323a0,LH557,18.0,18.0,224.0,6.0975,3.2827,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309536Z
ae39d1,UA642,31850.0,510.0,84.0,7.9835,10.6293,1208.0,0.0,0.0,1,0,2026-09-10T14:37:34.309543Z
c37ec1,DL998,38376.0,414.0,166.0,11.3675,3.3371,-239.0,0.0,0.0,1,0,2026-09-10T14:37:34.309549Z
b71028,KL498,19195.0,404.0,285.0,8.7783,4.8881,1179.0,0.0,0.0,1,0,2026-09-10T14:37:34.309555Z
a87253,UA534,22823.0,374.0,206.0,6.6911,14.1293,9000.0,0.0,0.0,1,1,2026-09-10T14:37:34.309562Z
7af77c,QR147,40.0,9.0,316.0,5.6774,12.8199,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309569Z
962b79,KL494,48.0,15.0,93.0,5.6923,6.1005,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309575Z
f23fae,LH714,2.0,30.0,121.0,7.2701,8.7351,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309581Z
59bd52,QR437,19334.0,473.0,9.0,8.1452,7.1403,100.0,0.0,0.0,0,0,2026-09-10T14:37:34.309588Z
7f1a84,DL886,4.0,10.0,237.0,12.7321,5.9924,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309596Z
26fd59,LH965,39445.0,392.0,209.0,6.4499,7.5644,-979.0,0.0,0.0,1,0,2026-09-10T14:37:34.309602Z
ad0b0f,SQ180,44.0,24.0,4.0,4.9046,13.8289,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309608Z
215b75,AF519,34.0,8.0,15.0,5.355,10.2683,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309614Z
d17e1b,UA268,22673.0,413.0,250.0,6.5947,12.7371,-1355.0,0.0,0.0,1,1,2026-09-10T14:37:34.309622Z
cc727e,LH579,19.0,11.0,339.0,5.6633,6.8733,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309630Z
ee80b4,AA404,32.0,14.0,176.0,8.5859,2.5216,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309638Z
c34f01,BA367,23186.0,292.0,185.0,11.7939,12.3439,-1007.0,0.0,0.0,1,0,2026-09-10T14:37:34.309645Z
151c9e,EK263,17.0,24.0,284.0,6.0095,2.8505,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309652Z
f79ffe,SQ291,8.0,1.0,225.0,7.6468,3.9117,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309660Z
513381,AA277,32679.0,418.0,24.0,6.5723,4.9259,-1387.0,0.0,0.0,1,0,2026-09-10T14:37:34.309669Z
a8b86a,LH405,41438.0,289.0,94.0,4.9034,11.2472,1167.0,0.0,0.0,1,0,2026-09-10T14:37:34.309677Z
e66291,AA569,22347.0,514.0,207.0,5.4978,5.9838,336.0,0.0,0.0,1,0,2026-09-10T14:37:34.309684Z
8f743d,EK245,41.0,4.0,250.0,8.7311,8.5025,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309691Z
85a9ce,DL593,30.0,18.0,142.0,4.7748,6.3766,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309698Z
409d3e,QR175,11680.0,329.0,90.0,7.7974,10.0292,198.0,0.0,0.0,1,0,2026-09-10T14:37:34.309706Z
d47672,AA488,35006.0,452.0,319.0,7.2432,13.751,-234.0,0.0,0.0,1,0,2026-09-10T14:37:34.309714Z
1e267f,LH216,29798.0,469.0,144.0,12.6213,2.5937,1134.0,0.0,0.0,1,0,2026-09-10T14:37:34.309721Z
b64304,BA173,32044.0,436.0,243.0,6.0392,9.2164,-1986.0,0.0,0.0,1,0,2026-09-10T14:37:34.309729Z
7bf287,QR439,26.0,13.0,166.0,11.1939,13.6793,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309736Z
b99ff0,SQ561,11524.0,287.0,257.0,12.1318,9.1966,-1279.0,0.0,0.0,1,0,2026-09-10T14:37:34.309748Z
1000fa,SQ805,45.0,28.0,81.0,11.4252,12.951,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309755Z
d2b710,LH881,41730.0,351.0,7.0,6.7927,10.1131,1376.0,0.0,0.0,1,0,2026-09-10T14:37:34.309766Z
c2afdd,BA851,24164.0,322.0,168.0,9.505,13.645,-48.0,0.0,0.0,0,0,2026-09-10T14:37:34.309774Z
92f321,DL547,27.0,4.0,312.0,4.6838,3.0806,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309781Z
c2dbdc,KL923,7915.0,515.0,80.0,11.4906,7.8113,-1045.0,0.0,0.0,1,0,2026-09-10T14:37:34.309790Z
f01950,UA508,37715.0,317.0,123.0,10.1385,13.878,141.0,0.0,0.0,1,0,2026-09-10T14:37:34.309798Z
a49245,AA385,7068.0,354.0,102.0,6.8184,13.0059,1472.0,0.0,0.0,1,0,2026-09-10T14:37:34.309805Z
8174c8,,23.0,12.0,105.0,11.5917,14.2247,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.309812Z
c5dd16,AF152,32.0,16.0,182.0,9.107,11.2905,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309820Z
f4d2fa,UA872,8709.0,317.0,234.0,4.6855,13.2765,-362.0,0.0,0.0,1,0,2026-09-10T14:37:34.309828Z
1e0a4e,BA324,29796.0,410.0,282.0,11.6076,6.9762,-1627.0,0.0,0.0,1,0,2026-09-10T14:37:34.309836Z
26888d,AF662,28.0,0.0,153.0,4.4186,3.8426,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309843Z
09d845,LH630,24.0,30.0,93.0,7.4193,8.8791,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309850Z
bed9e0,AF382,27520.0,263.0,65.0,8.2331,7.2178,-1554.0,0.0,0.0,1,0,2026-09-10T14:37:34.309857Z
f8d9d9,LH401,20840.0,513.0,354.0,8.1979,4.419,-1830.0,0.0,0.0,1,0,2026-09-10T14:37:34.309865Z
449694,KL112,40677.0,391.0,267.0,11.5177,13.634,378.0,0.0,0.0,1,0,2026-09-10T14:37:34.309872Z
6b214a,QR877,41402.0,458.0,176.0,10.5625,5.8589,-896.0,0.0,0.0,1,0,2026-09-10T14:37:34.309880Z
325de1,BA762,32.0,10.0,283.0,10.0937,6.4618,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309887Z
ea5ce6,SQ278,14.0,17.0,246.0,9.9185,10.8986,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309894Z
9adbf5,EK115,14672.0,467.0,84.0,9.1228,6.7333,339.0,0.0,0.0,1,0,2026-09-10T14:37:34.309903Z
cf3740,UA788,16290.0,288.0,41.0,12.6835,8.058,-885.0,0.0,0.0,1,0,2026-09-10T14:37:34.309911Z
1c295d,DL470,22.0,19.0,55.0,13.4526,10.2633,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309917Z
bc8fe4,DL270,9933.0,359.0,355.0,6.8586,3.5227,1463.0,0.0,0.0,1,0,2026-09-10T14:37:34.309925Z
c8533b,AA996,39773.0,433.0,103.0,7.2858,4.7868,1347.0,0.0,0.0,1,0,2026-09-10T14:37:34.309933Z
2521c2,AA886,14.0,14.0,23.0,13.4098,7.4769,-9500.0,0.0,0.0,1,1,2026-09-10T14:37:34.309940Z
084d18,UA133,37956.0,371.0,109.0,6.3219,3.6584,90.0,0.0,0.0,0,0,2026-09-10T14:37:34.309948Z
72e90e,QR989,26.0,25.0,357.0,8.2685,13.0537,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309955Z
a075d9,LH463,50.0,650.0,298.0,11.1525,10.631,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.309962Z
3d9698,EK554,6.0,6.0,154.0,4.5396,9.7365,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.309970Z
1d67a4,BA682,20041.0,278.0,64.0,9.5094,9.7576,1255.0,0.0,0.0,1,0,2026-09-10T14:37:34.309980Z
61d426,AF808,37204.0,265.0,301.0,7.7986,9.3388,86.0,0.0,0.0,0,0,2026-09-10T14:37:34.310001Z
d13e8d,DL638,20070.0,504.0,150.0,13.2765,3.3547,-591.0,0.0,0.0,1,0,2026-09-10T14:37:34.310012Z
58949e,DL678,49.0,16.0,3.0,12.9491,3.9435,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310019Z
e01661,KL343,19373.0,473.0,78.0,10.0493,6.8893,-1011.0,0.0,0.0,1,0,2026-09-10T14:37:34.310025Z
86c131,QR301,37994.0,392.0,342.0,4.2675,13.2543,-766.0,0.0,0.0,1,0,2026-09-10T14:37:34.310032Z
ee25f0,AF946,29536.0,431.0,282.0,6.9359,13.5623,1284.0,0.0,0.0,1,0,2026-09-10T14:37:34.310038Z
ee994e,AF791,48.0,18.0,316.0,4.1756,8.4981,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310044Z
188750,UA206,18.0,20.0,342.0,12.0818,2.8901,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310050Z
1f1f9c,DL695,22777.0,333.0,165.0,13.1969,10.6066,-800.0,0.0,0.0,1,0,2026-09-10T14:37:34.310056Z
e8a4fa,QR374,17085.0,303.0,273.0,7.2069,5.9944,-470.0,0.0,0.0,1,0,2026-09-10T14:37:34.310064Z
3b1411,LH142,6.0,17.0,274.0,10.7938,10.966,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310070Z
54b841,LH992,19496.0,467.0,302.0,13.2893,10.6492,1751.0,0.0,0.0,1,0,2026-09-10T14:37:34.310076Z
19b3a3,EK187,35390.0,350.0,164.0,8.4961,11.3815,136.0,0.0,0.0,1,0,2026-09-10T14:37:34.310085Z
c924f6,AF660,29327.0,288.0,125.0,11.7667,6.4801,1703.0,0.0,0.0,1,0,2026-09-10T14:37:34.310091Z
d3a5c4,EK953,25.0,25.0,245.0,9.2821,5.253,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310097Z
6edf7a,SQ806,34.0,19.0,93.0,11.3603,11.4022,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310103Z
93ba00,AF641,65000.0,456.0,43.0,5.0493,11.4066,863.0,0.0,0.0,1,1,2026-09-10T14:37:34.310110Z
59f638,UA350,13619.0,312.0,4.0,8.8053,6.9635,-507.0,0.0,0.0,1,0,2026-09-10T14:37:34.310119Z
6e9c5d,AA505,31918.0,509.0,155.0,10.0165,9.8764,297.0,0.0,0.0,1,0,2026-09-10T14:37:34.310125Z
033056,EK596,40223.0,515.0,99.0,11.0099,4.6368,-1219.0,0.0,0.0,1,0,2026-09-10T14:37:34.310133Z
4d8d1c,EK372,20.0,20.0,78.0,12.8793,8.0393,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310139Z
e21e48,LH430,14306.0,454.0,14.0,12.8825,13.3665,-1633.0,0.0,0.0,1,0,2026-09-10T14:37:34.310146Z
aabad8,SQ208,41681.0,311.0,33.0,8.6314,9.4468,-140.0,0.0,0.0,1,0,2026-09-10T14:37:34.310152Z
8dd6b2,QR182,20.0,8.0,56.0,5.5004,11.7209,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310158Z
e6c72f,AA179,22392.0,467.0,52.0,11.1875,14.0731,682.0,0.0,0.0,1,0,2026-09-10T14:37:34.310164Z
50b117,LH219,47.0,22.0,254.0,9.0248,2.5008,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310170Z
194e63,LH328,38.0,18.0,10.0,9.5698,12.5406,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310178Z
331c2a,AF715,41734.0,452.0,201.0,9.5487,7.5278,-1761.0,0.0,0.0,1,0,2026-09-10T14:37:34.310184Z
8a55c9,AA851,30.0,29.0,277.0,11.69,13.9485,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310190Z
9a698f,EK819,3.0,20.0,242.0,13.3035,3.6971,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310198Z
7ef730,AF205,30.0,5.0,240.0,5.5352,2.6606,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.310203Z
0ef9fe,QR525,16181.0,479.0,147.0,7.9008,7.287,-649.0,0.0,0.0,1,0,2026-09-10T14:37:34.310210Z
